s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
84.8721810,-23.7941680,19.3538276,3.0000000,1.5983768,0.6016232
84.9721483,-23.8924343,19.3721918,3.0000000,1.5985874,0.6014126
85.0721155,-23.9907003,19.3905574,3.0000000,1.5987554,0.6012446
85.1720827,-24.0889657,19.4089245,3.0000000,1.5989234,0.6010766
85.2720500,-24.1872305,19.4272933,3.0000000,1.5990914,0.6009086
85.3720172,-24.2854950,19.4456640,3.0000000,1.5992594,0.6007406
85.4719844,-24.3837596,19.4640361,3.0000000,1.5994273,0.6005727
85.5719517,-24.4820239,19.4824084,3.0000000,1.5995419,0.6004581
85.6719189,-24.5802884,19.5007797,3.0000000,1.5996564,0.6003436
85.7718861,-24.6785534,19.5191491,3.0000000,1.5997709,0.6002291
85.8718534,-24.7768182,19.5375151,3.0000000,1.5998855,0.6001145
85.9718206,-24.8750835,19.5558739,3.0000000,1.6000000,0.6000000
86.0717878,-24.9733521,19.5742193,3.0000000,1.6000000,0.6000000
86.1717551,-25.0716255,19.5925447,3.0000000,1.6000000,0.6000000
86.2717223,-25.1699054,19.6108435,3.0000000,1.6000000,0.6000000
86.3716895,-25.2681896,19.6291082,3.0000000,1.6000000,0.6000000
86.4716568,-25.3664787,19.6473317,3.0000000,1.6000000,0.6000000
86.5716240,-25.4647786,19.6655072,3.0000000,1.5997234,0.6002766
86.6715912,-25.5630908,19.6836272,3.0000000,1.5994468,0.6005532
86.7715585,-25.6614166,19.7016840,3.0000000,1.5991702,0.6008298
86.8715257,-25.7597533,19.7196694,3.0000000,1.5988936,0.6011064
86.9714929,-25.8581012,19.7375752,3.0000000,1.5986171,0.6013829
87.0714602,-25.9564666,19.7553946,3.0000000,1.5978841,0.6021159
87.1714274,-26.0548508,19.7731193,3.0000000,1.5971511,0.6028489
87.2713946,-26.1532550,19.7907414,3.0000000,1.5964181,0.6035819
87.3713619,-26.2516774,19.8082523,3.0000000,1.5956852,0.6043148
87.4713291,-26.3501185,19.8256439,3.0000000,1.5949522,0.6050478
87.5712963,-26.4485830,19.8429088,3.0000000,1.5935816,0.6064184
87.6712636,-26.5470722,19.8600391,3.0000000,1.5922110,0.6077890
87.7712308,-26.6455870,19.8770269,3.0000000,1.5908405,0.6091595
87.8711980,-26.7441267,19.8938638,3.0000000,1.5894699,0.6105301
87.9711653,-26.8426920,19.9105418,3.0000000,1.5880993,0.6119007
88.0711325,-26.9412859,19.9270533,3.0000000,1.5858840,0.6141160
